smiles,quantified_delivery,unnormalized_delivery,quantified_toxicity,unnormalized_toxicity,Formulation,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Dosage,Comment,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Exposure_time,Delivery_target,Route_of_administration,Experiment_weight,Library_ID,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Sample_weight,identifier,Mol,Num tails,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,split_name_for_normalization
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCC,,,0.965,96.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,1T-O16,2.0,16.0,554.9700000000003,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCCCC,,,0.96,96.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,2T-O16,2.0,16.0,583.0240000000001,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCCCCCCCCCC,,,1.0,104.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,3T-O16,2.0,16.0,611.078,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.96,96.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,4T-O16,2.0,16.0,639.132,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,1.0,101.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,5T-O16,2.0,16.0,667.1859999999997,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCC/C=C\CCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.965,96.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,6T-O16,2.0,16.0,665.1699999999997,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NNC(=O)CCCCCCCCCCCCCCC,,,0.965,96.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,7T-O16,2.0,16.0,668.1299999999995,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.975,97.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,8T-O16,2.0,16.0,696.1839999999994,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(CCCCCC)CCCCCCCC,,,0.87,87.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,9T-O16,2.0,16.0,639.1319999999998,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCC(=O)OCCCCCCCC,,,1.0,102.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,10T-O16,2.0,16.0,584.952,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCC)cc1,,,0.95,95.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,11T-O16,2.0,16.0,603.014,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCC)cc1,,,0.985,98.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,12T-O16,2.0,16.0,631.0679999999999,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCCCCCC)cc1,,,0.98,98.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,13T-O16,2.0,16.0,659.1219999999997,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(OCCCCCCCCC)cc1,,,1.0,100.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,14T-O16,2.0,16.0,633.0399999999998,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.96,96.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,15T-O16,2.0,16.0,855.4379999999991,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.935,93.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,16T-O16,2.0,16.0,869.464999999999,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,1.0,103.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,17T-O16,2.0,16.0,897.518999999999,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.92,92.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,18T-O16,2.0,16.0,898.5069999999989,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(C)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,1.0,111.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,19T-O16,2.0,16.0,912.5339999999989,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.93,93.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,20T-O16,3.0,16.0,1339.244999999999,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(C)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.995,99.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,21T-O16,2.0,16.0,940.5879999999988,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.965,96.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,22T-O16,3.0,16.0,1381.325999999999,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN1CCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CC1,,,0.835,83.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,23T-O16,2.0,16.0,995.6679999999984,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCN1CCN(CCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CC1,,,1.0,103.5,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,24T-O16,2.0,16.0,1010.6829999999984,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCCCCCCCCCCCCCOC(=O)CCSCCCC(=N)NCCCN(CCCCN(CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC)CCCNC(=N)CCCSCCC(=O)OCCCCCCCCCCCCCCCC,,,0.93,93.0,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,15.0,Computed with aid lipid molwt as 865,25T-O16,4.0,16.0,1907.2140000000009,Han_amidine,Crude,Microfluidic,mRNA,Han,HepG2,24,FFL,in_vitro,1.0,Han_amidine,max,Individual,Cell_viability,Han_amidine,1.0,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_amidine_Han_amidine_FFL_HepG2_in_vitro
CCCCC(O)CN(CCCN(C)C)CC(O)CCCC,,,0.953,95.3,Han_branched,40.0,10.164751344086024,19.559226690805648,1.1343862500000004,DOPE,10.0,15.0,,6,2.0,6.0,302.5030000000001,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCC(O)CN(CCCN(C)C)CC(O)CCCCCC,,,0.9073333333333332,90.73333333333332,Han_branched,40.0,12.050100806451615,23.187055476529174,1.3447912500000003,DOPE,10.0,15.0,,8,2.0,8.0,358.61100000000016,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCC(O)CN(CCCN(C)C)CC(O)CCCCCCCC,,,0.9336666666666668,93.36666666666667,Han_branched,40.0,13.935450268817217,26.81488426225271,1.5551962500000014,DOPE,10.0,15.0,,10,2.0,10.0,414.71900000000034,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCC(O)CN(CCCN(C)C)CC(O)CCCCCCCCCC,,,0.917,91.7,Han_branched,40.0,15.820799731182811,30.44271304797624,1.7656012500000016,DOPE,10.0,15.0,,12,2.0,12.0,470.82700000000045,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCCC(O)CN(CCCN(C)C)CC(O)CCCCCCCCCCCC,,,0.9043333333333333,90.43333333333334,Han_branched,40.0,17.706149193548406,34.070541833699764,1.976006250000002,DOPE,10.0,15.0,,14,2.0,14.0,526.9350000000005,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCC,,,1.0,100.66666666666669,Han_branched,40.0,16.760517473118295,32.25093754041126,1.8704737500000015,DOPE,10.0,15.0,,6-6,2.0,6.0,498.7930000000004,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCCCC,,,0.9843333333333334,98.43333333333334,Han_branched,40.0,18.645866935483888,35.87876632613478,2.0808787500000014,DOPE,10.0,15.0,,6-8,2.0,8.0,554.9010000000004,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCCCCCC,,,0.9456666666666667,94.56666666666666,Han_branched,40.0,20.531216397849462,39.506595111858275,2.2912837500000003,DOPE,10.0,15.0,,6-10,2.0,10.0,611.009,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCCCCCCCC,,,0.9933333333333332,99.33333333333331,Han_branched,37.0933434465019,20.78763440860215,40.0,2.3198999999999996,DOPE,10.0,15.0,,6-12,2.0,12.0,667.1169999999997,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCCCC(=O)OC(CCCC)CN(CCCN(C)C)CC(CCCC)OC(=O)CCCCCCCCCCCCC,,,0.9686666666666668,96.86666666666667,Han_branched,34.215631373362385,20.787634408602152,40.0,2.3198999999999996,DOPE,10.0,15.0,,6-14,2.0,14.0,723.2249999999997,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCC(=O)OC(CCCCCC)CN(CCCN(C)C)CC(CCCCCC)OC(=O)CCCCC,,,0.9833333333333332,98.33333333333331,Han_branched,40.0,18.64586693548388,35.878766326134766,2.080878750000001,DOPE,10.0,15.0,,8-6,2.0,8.0,554.9010000000003,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCC(=O)OC(CCCCCC)CN(CCCN(C)C)CC(CCCCCC)OC(=O)CCCCCCC,,,0.9043333333333333,90.43333333333334,Han_branched,40.0,20.531216397849462,39.506595111858275,2.2912837500000003,DOPE,10.0,15.0,,8-8,2.0,8.0,611.009,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCC(=O)OC(CCCCCC)CN(CCCN(C)C)CC(CCCCCC)OC(=O)CCCCCCCCC,,,0.9073333333333337,90.73333333333336,Han_branched,37.09334344650188,20.78763440860215,40.0,2.3198999999999996,DOPE,10.0,15.0,,8-10,2.0,10.0,667.117,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCC(=O)OC(CCCCCC)CN(CCCN(C)C)CC(CCCCCC)OC(=O)CCCCCCCCCCC,,,0.965,96.5,Han_branched,34.21563137336238,20.787634408602152,40.0,2.3198999999999996,DOPE,10.0,15.0,,8-12,2.0,12.0,723.2249999999998,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCCCC(=O)OC(CCCCCC)CN(CCCN(C)C)CC(CCCCCC)OC(=O)CCCCCCCCCCCCC,,,0.983,98.3,Han_branched,31.75228047574017,20.787634408602152,40.0,2.3199,DOPE,10.0,15.0,,8-14,2.0,14.0,779.3329999999995,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCC(=O)OC(CCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCC)OC(=O)CCCCC,,,0.9196666666666664,91.96666666666664,Han_branched,40.0,20.53121639784947,39.50659511185828,2.2912837500000007,DOPE,10.0,15.0,,10-6,2.0,10.0,611.0090000000001,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCC(=O)OC(CCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCC)OC(=O)CCCCCCC,,,0.9759999999999998,97.59999999999998,Han_branched,37.09334344650188,20.78763440860215,40.0,2.3198999999999996,DOPE,10.0,15.0,,10-8,2.0,10.0,667.1170000000001,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCC(=O)OC(CCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCC)OC(=O)CCCCCCCCC,,,0.993,99.3,Han_branched,34.21563137336238,20.787634408602152,40.0,2.3198999999999996,DOPE,10.0,15.0,,10-10,2.0,10.0,723.2249999999998,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCC(=O)OC(CCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCC)OC(=O)CCCCCCCCCCC,,,0.9383333333333331,93.83333333333331,Han_branched,31.75228047574017,20.787634408602152,40.0,2.3199,DOPE,10.0,15.0,,10-12,2.0,12.0,779.3329999999995,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCCCCCC(=O)OC(CCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCC)OC(=O)CCCCCCCCCCCCC,,,0.987,98.7,Han_branched,29.619805587707592,20.78763440860215,40.0,2.3198999999999996,DOPE,10.0,15.0,,10-14,2.0,14.0,835.4409999999992,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCC(=O)OC(CCCCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCCCC)OC(=O)CCCCC,,,0.8816666666666667,88.16666666666667,Han_branched,37.09334344650188,20.78763440860215,40.0,2.3198999999999996,DOPE,10.0,15.0,,12-6,2.0,12.0,667.1170000000001,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCC(=O)OC(CCCCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCCCC)OC(=O)CCCCCCC,,,0.9283333333333331,92.83333333333331,Han_branched,34.21563137336238,20.787634408602152,40.0,2.3198999999999996,DOPE,10.0,15.0,,12-8,2.0,12.0,723.2249999999998,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
CCCCCCCCCC(=O)OC(CCCCCCCCCC)CN(CCCN(C)C)CC(CCCCCCCCCC)OC(=O)CCCCCCCCC,,,0.9446666666666669,94.46666666666668,Han_branched,31.75228047574017,20.787634408602152,40.0,2.3199,DOPE,10.0,15.0,,12-10,2.0,12.0,779.3329999999995,Han_branched,Crude,Hand,mRNA,Han,HepG2,24,FFL,in_vitro,0.5,Han_branched,max,Individual,Cell_viability,Han_branched,0.5,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Han_branched_Han_branched_FFL_HepG2_in_vitro
